Book,Tags
1212893,"['韦', '東亞', '装B', '近', 'Pre-2003', '轻功', '电子书', 'asfun', '好的', '2007', '共', '五册', '财富', '嚼蜡', '颗', '星', '雨', '枫书馆', '概', '丢', 'remexwang', '古典文学', 'China', '丝绸之路', '过眼云烟', '力荐', '艾玛家', '248', '闲时', '金大侠', '周星驰', '通俗', '消遣书', '暴力', '经典', '神魔', '這個', '小人物', 'Literature', '百态', '鹿鼎记', '统一', '欺骗', '颜如玉', '差距', 'txt', '现当代', '繁體', '叔', '全集', '浮生', '据说', '现代', '影射', '寄托', '情节', '曲折', '破碎', '继续', '启蒙', '后来', '送', '朋友', '有趣', 'Angel', '琴劍', '心夢', '眼', 'emprise', '靠山山', '人人', '会', '老', '最好', '买', '个人', '生活', '方式', '香港', '记得', '高中', '时期', '中国', '旧日', '天朝', '恩怨情仇', 'BOOK', '武侠', '好看', '佚事', '混混', '缺書店', '无赖', '金钱']"
1367458,"['2003年', 'Touching', '伏维', 'susu', '書', 'Alice', 'Foxtrot', '一度', '诱惑', '07', '叔叔', '未', '寫', ""囧囧's"", '轻巧', ""Kalee's"", '港台', 'read-for-fun', '96-08', '~~', 'JIMMY', '私藏', '非常', '19', '岁', 'painting', '地下', '铁', '心平气和', '值得', '经典', '苦逼', 'latee', '电子书', ""ther's"", '流行', '初见', '§绘', '新玛特', '站立', 'zeizeiai', '消', '泼', '茶香', '随笔', 'comic', 'PicutureBook', '愿', '醒来', '漫画·绘本', '华语圈', 'jimi', '圖畫', '愈', '里面', 'Graphic_stories', 'Jimmy', '童话', '小时候', '总^', '曾经', '喜爱', '后来', '厌倦', 'fairytale', '简单', '完善', '思想', '类', '畅销', 'Hikawa⊕', '籍', '过去', '文学', '臺灣', '五', '分钟', '书', '漫画们', '畿米', '台湾', '照相', '本子', '温暖', 'Fashion&Art&Architecture', '繁體', '中文']"
1062326,"['权', '爱尔兰', '咖啡', '电子版', '现代', 'asfun', ""Kalee's_"", '四', '個', '80后', '乢', '没', '脑残书', '07', '偶爱', '小说们', '出版社', '概', '丢', '乱', '误入', '失败', '青春期', '算是', '集体', '记忆', '一部分', '图书馆', '思索', '若干', '过眼云烟', '卫生间', '消遣', '很早以前', '一度', '神秘', '逝', '通俗', '博采', '~~', 'romance.c', '眼泪', '经典', '没有', '闲日', '網絡', '謂', '時', '杂七杂八', '知识', '。。。。', 'Fiction', '轻缓', 'Krten', '青', '苹果', 'coffee', '邂逅', '新生代', '流行', '回憶', '年輪', '蔡', '疼痛', '1.', '蔡智恒', 'K伯爵', '小說', '过去', '继续', '启蒙', 'littérature', '无聊', 'livre', '3star', 'Z2', '小时候', '2002年', '翻翻', '当年', '5分', '中国', '文学', '畅销书', '爱情', '大俗人', '看傻', '大书', '快餐', '讀物', '蝎子', '台湾']"
1431836,"['木偶', 'jidi..', '23℃', '伏维', 'FairyTales', 'MYWAY', '缤纷', '谢谢', '出', '最好', '形容词', 'china', 'mylife', '。。。', '旅行', '出版社', 'collection', '套', '24', '跢', '絵', 'COMIC', '形式', '鳥', '私', '经典', '岁', '感动', '据说', '人人', 'Z3', '4fun', '隐喻', '灵感', '行走', '三', '姑娘', '粉白蓝', 'zeizeiai', '部', '治愈系', '7.5', '分', '祸国殃民', 'BOOK', '喜欢', '调调', 'painting', '读', '口奈', '吖', '个人', '随笔', '趣味', '回憶', '年輪', '當代', '2000s', '{绘', '文斋', '艺术瘾', '!!', 'ther', 'Myway', '字', 'Way', '***', '第一', '手绘图', 'Comics', '图画书', '生活', '时间', '独立', '总^', '颜色', '光', '\\u', '国内', 'Hikawa⊕', '图文', '苦逼', '娱乐', '哆啦&JUN', '10', '绘本', '动漫', '嘟嘟', '兽兽', '温暖', '漫遊', '這些', '青春', '寂地']"
1758767,"['所谓', '消遣书', '身高', '200709', '现代', '__|', '<<', '零零', '类型', '轻松', '缺', '探究', '未', '寫', '世界', '最好', '形容词', '标签', '买', '独居', 'Illustrated', '好玩儿', '艾玛家', '杂', '谷崎润一郎', '19', '岁', '迷迭香', '套', '24', '铅笔', '心平气和', '乱', 'uu', '单纯', '师范', '出版社', 'Relaxation', 'cm', ""ther's"", ""Ann's"", '閒書', '三', '手绘本', '阅', '绝对', '总会', '逝去', '不错', '洪俞君', '状态', '喜歡', '150', 'Krten', 'comic', 'painting', 'PicutureBook', '高木直子', '。。。', '东京', '城市', '陰道', '春藥', '青春', '{绘', '休闲', 'hululu13', '图画书', '平凡人', '生活', '漫画们', '艺术', '收藏', '孤独', '坚强', '插话', '外国', '可爱', '礼物', '好看', '第5', '书柜', '动漫', '读图', '时代', '嘟嘟', '缺書店', '美丽', '趣味']"
1159939,"['讲述', '洋', '短篇小说', 'asfun', '店', '絮叨', 'I5', '没有', '传说', '李政', '现代', '张爱玲', '照花人', '所谓', '。。。', 'id', '图书馆', '近现代', '烂', '难忘', 'Austria', 'Stefan·Zweig', '眼云', '96-08', 'Romance', '闲杂', '07', 'Aappe', '森林', '珍藏', '载', 'Hikawa⊕', '孤独', '浅草君', '出版社', '心理学', 'Fiction', '普遍', '一往而深', '奥】茨', 'Krten', '梦', '楼', '总是', '之前', 'Zweig', '中小学', '读', '出', '日耳曼', '语系', '上海', '40', '青春', '橘', '這樣', '釘', '徐静蕾', '昆德拉', 'Novel', '2006', '大二', '写字', '书信集', 'livre', '带书', '前不三思', '电影', 'classics.f', '張愛玲', '触动', '归于', '尘土', '乐子', '陌生', '来信', '奥地利', '茨威格', '斯蒂芬·茨威格', '情感', '执著', '欧洲', '温暖', 'Foreign-Literature']"
1082387,"['洋', '超现实主义', '\\u', 'asfun', '爱尔兰', '印证', 'Torment', '王小波', '傅', '惟慈', '现代', '先锋', 'pre-2007', '待购', '遮蔽', '正在', 'ebook', '麼', 'Propaganda', 'remexwang', '奥尔尔', '女', '！！！', '牛逼', '董樂山', '图书馆', '伏妖錄', '随便', '看看', '2010年', '软', '反极权主义', '出版社', 'SF&F', 'GB', '支持', '电子书', '版本', '精神', '2009.03', '杂乱', '视野', '星儿', 'Anti-Utopia', 'mE', '乐山', '喜读', 'Orwall', 'MassCom', '流亡', '知识份子', '乔治・奥威尔', '现当代', '喬治·奧威爾', 'Philosophy', '名著们', 'George', '1984', 'aruni', '思考', '未来', '20', '世纪', '次级', '政治', '10分', '一九八四', '动物', '农场', '遍', 'George.Orwell', 'Novel', '方法', 'How', '原因', '上海', '译文', '社会学', '值得', '珍藏', '生活', '反乌托邦', '三部曲', '翻譯', '讽刺', '*****', '重要', '预言', '同龄', 'boox60-100', '小說', '稗類', '传世', '外国', 'PageOne', '老大哥', '菊爆', '沉默', '结尾', '极权', '魅影', '漫舞', 'English_Literature', '2010.02.22', '很久以前']"
1047138,"['asfun', '中译本', 'I5', 'banbenbucuo', '不错', '德意志', '不得了', '所谓', '07', 'JohannWolfgangvonGoethe', '31', '误入', 'ezary', '德奥/斯拉夫', '阁藏书', '书信体', '古典文学', '一部分', 'Iloveyou', '子夜', '盛宴', '旧', 'apple', 'Allemagne', 'lovestory', '载', '少年维特', '为空', '浅草君', 'gede', '个人', '电子书', '守侯', '新华书店', '以前', 'starlet', 'zeizeiai', 'Fiction', '梦', 'foreign', '人体', '老', '翻譯', '\\u', '3000', '理想主义', 'aruni', '多年', '读', '存', 'Novel', '垮掉', '一代', '19', 'xx', '大师', '致敬', '！！！', 'Germany', 'littérature', '生活', '自杀', '青春期', '曾经', '雕刻', '名著们', '玩', '乐书', 'classics.f', '收藏', '以后', '稗類', '清水河', '图书馆', '在手', '炒熟', '趣味', 'feel', '喜歡', '沈從文', '對', '纸版', 'Goehte', '经典', '关乎', '情感', '烦恼', '欧洲', '小说', '真的', '好看', '架', 'Foreign-Literature']"
1063245,"['東亞', '电子版', '百态', 'asfun', 'literature', 'tow', 'cold', '现代', '痛快', '荒诞', '520', '教育学', 'ToBuy', '２００３', '小说类', '库存', '初中生', 'HH', '散杂文', ""Kalee's"", '候餐书', 'prose', '无所谓', 'satire', 'Iloveyou', '围绕', '菊花', '教', '现当代', '短篇集', '特范儿', ""Candyman's"", '吢', '物语', '丹·布朗', '新华书店', '全', '謂', '時', '小說', '觉得', '应该', '看看', '哲思', '心情', '识愁', '滋味', '肆无忌惮', '所谓', '80后', 'eBook', '儿女', 'aruni', '文斋', '垮掉', '一代', '光荣', '年少', '搞笑', '内地', '犀利', '手里', '青春期', '散记', '杂文集', '假期', '囧事', '好说', '翻翻', '21C', '西卡', '哆啦&JUN', '消遣', '畅销书', '天朝', '国内', '通稿', '2007', '吃亏', '堆', '问题', '快餐', '讀物', '魅影', '漫舞', '韩寒', '失去', '判断', '以前']"
1358413,"['2003年', '现代', '明信片', 'Illustrations', '07', '疼痛', '叔叔', '未', '寫', '图书馆', ""囧囧's"", '郁闷', '起床', '熊猫', '柒', 'Cypher', 'read-for-fun', '溶溶月', '万人迷', '收藏', '阅读', '边际', 'JIMMY', '非常', '瞬间', '19', '岁', 'painting', '双儿', '地下', '铁', '需', '经典', '想象', '書籍', '儲物盒', 'Z3', '虚构', '漂亮', '色彩', 'picture-book', '说话', '新玛特', '站立', ""Kalee's"", '情感', '\\u', '3000', '泼', '茶香', '随笔', '跳', '小人儿', 'BOOK', '状态', 'Krten', '系列', '漫画·绘本', '欲望', 'fantasy...', 'Comic', '圖畫', '行', '{绘', 'Jimmy', '独自', '小时候', '没', '大意思', '张', 'fairytale', '曾经', '喜爱', '后来', '厌倦', 'lovely', 'Hikawa⊕', '只能', '為', '張', '娱乐', 'sBook', '过去', '碎影', '留痕', '漫画们', '本类', '畿米', '台湾', '缺書店', '温暖', 'Fashion&Art&Architecture', '细腻', '繁體', '中文']"
1213546,"['长篇小说', '老大', '逼', '存在', '主義', '太', '未', 'I5', '奥', '变形记', 'ForeignLiterature', '大拇指', '07', '改变', '人生观', 'kafka...', 'id', '悦', '严肃', '。。。', 'LOVE', '误入', '沙', '2008', '以外', '前兆', '子夜', '极', '载', '冈冈', '忽悠', '绘图', '电子版', '卡夫卡', '浅草君', '世纪', '赵', '登荣', '小說', '自我', '藏', '期待', '浙江', '文學', 'Fiction', '普遍', '独立', '哲学类', '其实', '生活书', '获益', '奥地利', '日耳曼', '语系', '1912', '名著们', 'FranzKafka', '现代', '存', '表现主义', '錯', '流刑', '地洞', '更', '深刻', '致敬', '！！！', '悲凉', '才情者', '幻想', '窜来窜去', '譯作', 'KAFKA', '乐书', '叶廷芳', 'classics.f', '欧罗巴', '倍儿', '金属', '老毛子', '伤痛', '髓·冥', '玄之又玄', '趣味', '江安', '图书馆', '外国', '欧洲', '8分']"
1221515,"['种种', 'Dunk', 'DUNK', '11', '岁', '更', '早时', '成长', '亚洲', '私勘图', 'BL', 'SLAM', '韧性', '盛夏', '闲篇儿', '當入', '樽', '1994', '會哭', '连环画', '怀念', '据说', 'sd', '婴木', '完结', 'SD', '哈哈哈', '正常', '卷', '09.1.21', '灌蓝', '忘记', '漫畫·井', '雄彥', '祸国殃民', '这就', '伙伴', '故事', 'Krten', '读', '2010', '之前', '获益', '沉醉', 'Comic', '收藏', '消遣书', '湘北', 'Graphic_stories', 'Cartoon', '仙流', '中学', '8star', '照耀', '停', '下來', '書', '玩', '乐书', '花道', '汗臭', '弥漫', '籍', '最好', '时光', '娱乐', '好看', '少年', '井上雄彦', '超爱', '填面', '三面半墙', '书柜', '髓·冥', '碎影', '留痕', '籃球', '大人', '漫舞', '热血']"
1080309,"['東亞', '实体书', '长篇小说', 'toast', '023-60591209', '私藏书', 'literature', '徐凌', '荒岛', '无法', 'TBBIMEs250', 'AUTHOR', '性启蒙', '黄本儿', 'TYPE', '07', '前', 'tibet', '土地主', '来看', 'peggie', '特殊', '视角', '永远', '纯洁', '难忘', '误入', '略', '无所谓', '闲杂', '罂粟', '看看', '聪明', '图书馆', '少数民族', '纸质', '沉默', 'MP3', 'Chinese', '1980s', '第一', '飘', 'XH', '中国人', '孤独', '男性', '不错', '讲', '重庆', '左岸', '心理', '咨询', '机构', '儿女', '矛盾', '文学奖', '稗类', 'Novel', '史诗', '没', 'story', '继续', '阅读', '生活', '西藏', '尘埃落定', '2000', '魔幻', '出版社', '思考', '维度', '遍', '靠山山', '人人', '会', '老', '最好', '融资', '以前', '时间', '孩子', '人名', '太', '国内', '现代', '消遣', '佛教', '中学', 'III.a.Geometry', '听', '魅影', '漫舞', '1998', '烂书', '方式', '风情', '奇怪', '家庭', '现当代', '架', '阿来']"
1015452,"['传说', '长篇小说', '私藏书', 'iPodTouch', 'Ju', '一言难尽', '想象力', '棒', '现代', 'pre-2007', '消失', 'Haruki_Murakami', '沙', '回忆', '96-08', '看看', '闲杂', '朝圣', '万千', '买', '布尔乔亚', '老', 'B样', '现当代', 'LITERATURE', '出版社', '書', '形而上', ""Ann's"", '2010年', '壁炉', 'Fiction', '意味', 'Norwegian', 'Krten', '寻求', '爵士乐', '邂逅', '树', '青春', '大一', '200209-200308', '林少华', 'DD', '建筑', '亲朋', 'K伯爵', '尘世', 'Translation', '上海', '棉布', 'littérature', '才情者', '生活', '翻譯', '损毁', '23', '乐书', '春樹', '书单', '唱片', '时髦', '村上春树', '找', '好看', '以前', '小說', '稗類', '迷茫', '日本', '独立', '外国', '髓·冥', '命運', '孤寂', '作恶', 'novel', '世界', '尽头', '浙大', '图书馆', '太阳', '以西', '兽兽']"
1461903,"['一起', 'BG', '笙箫默', '电子版', '奇怪', '填面', '三面半墙', 'practice', '琛', '出版社', '耿耿', '推荐', '睡前', '網路', '系', '有点', '沧海', '小情歌', '言情丧志', '放', '80后', '破镜重圆', '私藏', '消遣书', '晉江', '博物馆', '知道', '小说类', '现当代', '亲娘', '明媚', '了得', '算', '没', '通俗', '伪', '设防', '从未', '享有', '愛戀', '购', '速食', '浅喜', '正常', '近', '晴', '年轻', '类', '博采', '菠菜', '文字', '高中', '泡泡', '校园', '悬崖', '俯瞰', '失去', 'JJ', '子弟', '淡淡', '。。', '47', '小說', '过去', '200809', '顾曼', '异地', '手机', '初见', '记忆', '献给', '大学', '筆記', '本书', '时间', '旅行', '春', '当年', '青葱', '娱乐', '原创', '中国', '乐子', '將', '曾经', '穿越', '辛夷坞', 'novel', '听说', '天后', '唯一', '都市', '情感', 'romance.n', '开头', '下去', '现代']"
1848256,"['传说', '购买', '超现实主义', '之前', '百态', '短篇小说', '无法', '归类', 'NLB', '200609-200708', '犯罪', '实体书', 'ESP', '奇妙物语', '现在', '现代', '摩羯', '有意思', '奇谭集', '96-08', '\\u', '诺曼', '亲爱', '，，，，，，，，，', '中短篇', '文艺腔', '東', '手机', '看看', '一口气', '汉译', '老', 'B样', '现当代', '扶桑', '特别', '出版社', 'SG', '图书馆', '蛮', 'Japan', ""Ann's"", 'Literature', '抱拥', '老师', '偶然性', 'Fiction', '鹅毛笔', 'Krten', '翻譯', '城市', '游记', '快感', 'Yer', '文學', '译者', '林少华', '12345', '设计', '诡异', '想象力', '上海', '虚拟', '魔幻', '零散', 'dream', 'library', '春樹', '东边', '瀛', '书单', '村上春树', '娱乐', '稗類', '生命', '讨论', '时代', '阅读', '独立', '髓·冥', ""大白's"", '世界', '尽头', '缱绻', '小憩', '厕所', '风民', '俗系', '200904']"
1775691,"['B825', '09年', '电子版', '入门级', '无法', '需', '内省', 'counselling', '三月', '身心灵', '疼痛', '修身养性', '人生观', '会', '鸡汤', '學', '耐心', '关系', 'iPhone', 'Fiona', '愛', '家庭', '通俗', '大三时', '计算机', 'PSYCHOLOGY', '收益', 'Bestseller', '下去', 'M·斯科特·派克', '父母', '遍', '商战', '应用', '经典', '准备', '未', '听某', '小zhu', 'Self_Change', 'lixiaolai', ""Ann's"", '说', '无边无际', '随笔', '治愈系', '亲爱', '探索', 'M斯科', '特派克', '2010年', '习惯', '技术书', '大四之100', '投资', '少有', '走过', '必定', '琳', 'todolist', 'Basics', '思维', '于海生', '好奇', '零散', '惰性', '潜意识', '进补', '休闲', '武汉', '图书馆', 'Skills/Learning', '转弯', '完善', '19', '岁', '乱七八糟', 'awakenthegiant', '译文', '心理学', 'Life_Style', 'traveled', '书架', '一席之地', '年级', 'psychology', '帮助', '尤其是', '种种', '迹象', '了解', '简单', '温故知新', '木头人', '阅读', '心理·灵修', '自励', '外国', '畅销书', '历程', '打动', 'ScottPack', '成长', '认真', '治疗', '获赠', '个人', '提升', 'read-again']"
1125186,"['长篇小说', '纠结', '豆蔻年华', '照花人', '过往', 'AI', '奇', '略', '[paper]', '\\u', '性别', 'Novel&Fiction', '迟钝', '緣', '好不', '半', 'FINE', '張', '经典', '睡', '十八', 'contemporary.c', 'Literature', '欣赏', '泼', '茶香', '现当代', 'vivi.....', '早晨', '隔膜', '孤独', '半生缘', '失望', '推荐', '游记', '神话', '女作家', '倾城', '欲说还休', '浮生', '稗类', '课桌书', '传说', '张', '民國', '巨爱', 'K伯爵', '晟文堂', '藏书', '没', '大意思', '回', '诶', '欲', '购', '2010', '才力', '枯竭', '写字', '中国人', '精神', '張愛玲', '女子', '现代', '15', '岁', '情感', '苍凉', '轻狂', '余华', 'Romance', '事关', '张爱玲']"
1449351,"['如芒在背', '國現', '伏维', '短篇小说', '1923', '近', '07', '前', '小时候', '这是', '最好', '影响', '白话文', '。。', '犀利', '无法', '七三', '版', '社论', '普及', '进', '持有', 'Hikawa⊕', '做', '~业', '喜欢', '当时', '形势', '这种', '确实', '容易', '名气', 'Chinese', '阅读', 'Literature', '以前', '开山之作', '脑残', '预防', '旧', '闲', '迅哥儿', '金色', '先生', '逼', '1995年', '10分', '2008-2009', '大师', '致敬', '！！！', '生活', '意义', '出版社', '散记', '籍', '人工', '智能', '黄金', '不动声色', '看待', '好样', '战士', '\\u', '3000', '鲁迅', '老爷子', '典藏', '天朝', '呐喊', '文集', '现代', '99', '!V', 'III.a.Geometry', '魅影', '漫舞', '麻痹', '中国', '现当代', '架']"
1054889,"[""Kalee's"", '無妨', '角度', '了解', '日积月累', '筆記', '豆蔻年华', '伏维', '僵', 'literature', '没有', '未', 'My', '{非', '收', '装B犯', '巨烂', '隨筆', '更', '字眼儿', '大千世界', '09年', '2月', 'read-for-fun', '2008年', '若干', '以前', '经典', '现当代', '预科', '适合', '带', '小时候', '说来说去', '三', '视野', '雲起', 'Fiction', '有所', '若有所悟', '行者', '他方', '文学类', '青', '苹果', '书柜', '所得', '到处', '待藏', '没', '思考', '内地', '遍', '靠山山', '倒', '人人', '会', '老', '最好', '畅销', '01-06read', 'OnThe', 'Road', '02', '说', '观察', '小品', '高中', '阅读', '天朝', '碎影', '留痕', '精致', '回忆', '纸版', '生活', '情趣', '钟爱', '乐子', '有点', '意思', '中国', '现代', '矫情', 'essay.c', '余秋雨', '杂散', 'article', '缺書店', '游记']"
1028916,"['蔢', '电子版', 'TW', '现代', ""Kalee's_"", '80后', '07', 'id', '出版社', '校园', '乱', '翻', '误入', '都会', '张小娴', '關於', '愛', '算是', '记忆', '一部分', '图书馆', '若干', '过眼云烟', '很早以前', '当年', '一度', '通俗', '闲散', '小说集', '华文', 'romance.c', '浅草君', '没有', '流行', 'II.Mycenaean', '三', '新玛特', '站立', 'suki', '謂', '文學', '時', '获赠', 'Fiction', '随风而逝', '笑声', 'Krten', '苹果', '阿窥', '網路', '叔', '疼痛', '蔡', '1.', '蔡智恒', 'Hikawa⊕', '小片', 'jht', 'Novel', '过去', '继续', '启蒙', 'littérature', '阅读', '异国恋', '生活', 'livre', '2000年', '小时候', '雨衣', '~~', '右手', '寂寞', '中国', '消遣', '畅销书', '4分', '大俗人', '看傻', '大书', '快餐', '讀物', '青春', '标注', '突然', '发生', '故事', '蝎子', 'BOOK', '台湾']"
2052448,"['Alopor', 'copy', '日积月累', '花夕拾', 'xt', '哲政', '小·说', '偶见', '2008年', '经管', 'AUDIOBOOK', '2月', '王明阳', 'M8SE', '07', '图书馆', 'db250', 'dinastry', '出版社', '构成', '五道口', '震后', 'MP3', '浅草君', '逼', '朱', '厚照', '大陆', '购', '細說', '系列', '三', '姑娘', '书架', 'I2', '类', '0809年', '事儿', '煮酒论史', 'Fiction', '2010.05', '知识', '大四之100', '虚构', '友谊', '公司', '当当', '收藏', '高中', '壹壹', 'aruni', '爸妈', '趣味', '读e书', '2008-2009', '时空', '煮壶', '速读', '中国', '古代史', '笑谈', '需要', '恶补', '第一', '牛年', '光合作用', '打算', '好看', 'PRC', '王阳明', '消遣', '畅销书', '纸版', ""Kalee's"", '歷史', '祗园', '精舍', '朱元璋', '生活', '人物', '。。。', 'Rank4', '通俗', '电子书', '错', '守仁']"
1941558,"['牛逼', '多多', '记录', 'zzzz', 'visual-art', 'Must-read', '\\u', 'asfun', '关乎', '馆藏', '200609-200708', '阴翳', '一起', 'HaraKenya', '哲学家', '普通人', '不错', '诶', ""Kalee's_design&idea"", '图书馆', '原研', '中', '周边', 'muji', '平易近人', '33', '房地产', '社會', '奇遇', 'redesign', '互联网', '翻譯', '書', '极简主义', 'freeman', '用户', '平面', '看见', 'ヂザ', 'イン', '值得', '國', '类', '行走', '心理学', '设计学', '無印', '陸', '智昌', '艺艺艺', 'can', 'L1', '感觉', 'UED', '研究', '系', 'Graphic', 'Buy', '遭逢', 'designwords', '艺术瘾', '莲花', '无目', 'bz', '設計', '關', '遍', '老', '拥有', '书架', '零售业', '礼物', '译文', '18', '岁', '朱锷', 'Japanese', '部分', '概念', '黑色', '时间', 'MUJI', '喜欢', '外国', '阅读', '建筑', '藝術', '打开', '思路', 'methodology', '纯粹', '凑热闹', '作品', 'Ad&Creativity', 'Clg', '2008-01', 'Fashion&Art&Architecture']"
3311009,"['6.5', '买', '观点', '北贝', '跳舞', 'ayuan', '私房书', '{非', 'hk', '务实', '不知所云', '装', '逼系', '原来', '无聊', 'LIGHT-READING', '图书馆', '时间', '文学饭', '直指人心', '颜禾', '设计', '参考', '美妙', 'soul', '过眼云烟', '献给', 'collection', '中意人', '出版社', '大三时', '心平气和', 'H.K', '菠菜', '~~', '碎碎念', '蝦', '書館', '现当代', '200905', 'essai', '会', ""Sun'sBook"", '电子书', 'by', '禅', '请', '智慧', '杂七杂八', '8月', '浮生橋', '鸡汤', '独享', '明星', '绘生', '非常', '瞎', '二', '年级', 'as-a-freshman', '退', '步', '海阔天空', '出', 'eBook', 'Prose', '当时', '港台', '转弯', '生活', '广西', '师大', '隨筆', '总', '抓狂', '手里', '散记', '书架', '一席之地', '入', '音乐', '风情', '自我', '探索', '友人', '未', '发觉', 'kindle3', '喜欢', '畅销书', '国内', '枕边书', '情意结', '瓷话', 'article', '09', '林夕']"
1882933,"['東亞', '里面', '鬼吹灯', '打印', 'LIB_E', '80后', '倒斗', '昆侖墟', '推荐', '武仙', '侠玄', '小说们', '長篇', '杂粮', '胡', '八一', '哺乳期', '妇女', '禁用', '巨好', '图书馆', '没', '道理', '戏说', '心平气和', 'CHS', '安徽', '出版社', '随便', '看看', '红捏', '猫', '\\u', '消遣书', 'bambook', '匿', '有点', '意思', '越', '害怕', '电子书', '網絡', 'Literature', '故事', 'jiajia', 'zeizeiai', '近', '！！！！！！！！', '天下', '霸唱', '考古', '有所', '若有所悟', 'Fiction', 'scared', 'Apple', '厮', '想象力', '真服', '17', '岁', '2007年', '12345', '朗读', '三维', '精绝', '古城', '休闲', '案', '好玩', '内地', '寻龙点穴', '靠山山', '人人', '会', '老', '最好', '消磨机', '籍', '旅行', 'PRC', '小說', '稗類', '太', '陈信宏', '鬼怪', '白天', '书柜', 'All', '渴望', '藏書', '中国', '现代', '畅销书', '系列', '紧张', '奇幻', '文学']"
1082150,"['近', '猪年', 'hao', 'asfun', '7分', '闲扯', '死', '图书馆', '普藏书', 'pre-2007', '家园', '略', '96-08', '！！！', '牛逼', '骑士', '智慧', '场', '三十', '而立', '百读不厌', '非常', '浅草君', '现当代', '長篇小說', '电子书', '虚构', 'II.Mycenaean', 'contemporary.c', '一家', '期待', '以前', '噯', 'I2', 'wang2', '花城', '出版社', '藏書', '脑残', '预防', 'Krten', '自由主义', '27', '苹果', '态度', '文字', 'DD', '永远', '經典', '青铜', '存', '50', '心理', '王晓波', '似水流年', '有趣', '内地', '魔幻', '好好', '研究', '乐书', '汪', 'Lit', '2009', '讽刺', '爱情', '三部曲', '稗類', '天朝', '髓·冥', '1993', '波波', '现代', 'novel', '幸福', '中国', '不要', 'Wangxiaobo', '架', '很久以前', '读']"
2143304,"['鸡汤', '送给', 'zzzz', '私藏书', '与时俱进', '一定', '畅销书', '不用说', '消遣书', '2010.08', '鱼', '個', '禅', '现代', '现在', '问答', '书信体', '爱·情', '看看', '困惑', '96-08', '2008年', 'LIFE', '现当代', '平实', '疗伤', '买', '菠菜', '~~', '抑郁症', '网上', '推荐', '装帧', '家庭', '讀物', '翻翻', '未', '读完', '作品集', '知识分子', 'Literature', 'Q&A', 'prose:essai', '姑娘', '虚构', '类', '连岳', 'Jolent', 'asklove', '壹周', 'as-a-freshman', '图书馆', '一针见血', '隨筆', '青春', '儿女', '会', '遍', '原', '這樣', '汇编', '进补', '对话', '语词', 'story', 'Column', '社会学', 'BUY', '乱七八糟', '言情', 'unfinished', '时间', '消磨机', '方式', '一席之地', '热线', '牛博', '百态', '学问', '新知', '国内', '分析', '饭饭', '枕边书', '七十', '年代', '遇', 'PSY', '生活', '处世', '厕所', '随笔', '飞舞', '蒲公英', '09']"
1082162,"['短篇小说', '卷', '偶尔', '随波逐流', '照花人', '07', '现当代', '缺', 'id', 'AI', '1999', '奇', '做', '朕读', '烟录', '思考', '翻阅', '李', '文學', 'keyi', '好不', 'FINE', '2006年', 'contemporary.c', 'Literature', '欣赏', '消', '泼', '随笔', '遍', 'Fiction', '大陸', '第一', '炉香', '經典', '图书馆', '夭折', '话剧', '各式', '倾城', '也许', '狂热', '黑', '传说', '张', '民國', 'K伯爵', '美丽', '晶藏', '困境', '纯粹', '\\u', '乐书', '2010', 'modern-chinese-literature', '畅销', '春', '写字', '張愛玲', '触动', '深处', '女子', '中国', '现代', '女作家', '纷飞', '苍凉', '细腻', '上海', 'Romance', '事关', '张爱玲']"
1005521,"['装B', '极致', '105', '023-60591209', '伏维', '徐凌', '所谓', '错误', '1999', '现代主义者', '村上春树', '有声书', '清纯', '旅行', '肆', '出版社', '闲时', '舞女', '慢慢', '悠悠', '日本人', '载', '世界', 'Hikawa⊕', '难', '真意', '浅草君', '雨', '譯', 'I3', '文学奖', 'Japan', 'Literature', '故事', '日系', 'zeizeiai', '青少年', '必讀', '半', '生活', '需', '川端康成', '喜欢', '调调', 'Norwegian', 'BOOK', '年少', '左岸', '方舟', '咨询', '机构', '短篇', '2010.6', 'Buy', '艺术', '舒', '扶桑', '爱川端', '淡淡', '安然', '迷惘', '记忆', '文斋', '乐书', '电影', '外国', '旧日', '趣味', '读物', '中学', '唯一', '。。。', '精读']"
2022979,"['一起', '乱', '私藏书', '最近', '馆藏', '卷', '烟火', '现代', '现在', '姜', '图书馆', '痴痴', '嗤嗤', '奇', '没', '道理', '2009年', '[海', '棠]', '智慧', '现当代', '清冷', '调调', '时代', '太', '经典', '虚构', '心理学', '欣赏', '以前', '新世界', 'Fiction', '安然', '华', '文學', '非常', '罗曼', 'IPAD', 'HK', '悠闲', '女作家', 'Comfortable', '妩媚', '终究', '会', '尘埃', '试读', '47', 'BUY', '独立', '固定', '一席之地', '香港', '两', '写字', '小說', '稗類', '不解', '深刻', '20', '岁', '钱', '\\u', '3000', '缺陷', '处世', '市图', '编外', '电子书', '栗子', '慢慢', '言情']"
